,popularity,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_adj,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_month,runtime_levels
134,1.245224,Fernando LeÃ³n de Aranoa,106,2015-08-28,102,6.3,2015,10119995.5472019,1566237.67085542,-8553757.87634648,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,August,long
135,1.225325,Pierre Morel,115,2015-02-16,283,5.6,2015,36799983.8080071,9811564.7629115,-26988419.0450956,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,February,very long
136,1.191138,Levan Gabriadze,82,2015-04-17,643,5.6,2015,919999.595200178,57851497.3453411,56931497.75014092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,April,short
137,1.178831,Anne Fletcher,87,2015-05-08,472,5.5,2015,32199985.8320062,47545763.9998638,15345778.167857602,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,short
138,1.164724,Leigh Whannell,97,2015-06-04,610,6.3,2015,9199995.95200178,95959500.6978197,86759504.74581791,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,June,normal
139,1.161812,Craig Zobel,97,2015-08-13,181,5.5,2015,9199995.95200178,109004.312038102,-9090991.639963679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,August,normal
140,1.144808,Colin Teague,97,2015-02-24,59,4.5,2015,9199995.95200178,109004.312038102,-9090991.639963679,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,February,normal
141,1.142518,Nicholas Hytner,104,2015-11-13,135,5.9,2015,5519997.57120106,38076655.2862716,32556657.715070542,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,November,long
142,1.138395,Paul McGuigan,109,2015-11-10,408,5.5,2015,36799983.8080071,31489100.3047958,-5310883.503211297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,November,long
143,1.128081,Gerado Olivares|Otmar Penker,98,2015-12-24,11,7.5,2015,36799983.8080071,31489100.3047958,-5310883.503211297,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,December,normal
144,1.125239,Duke Johnson|Charlie Kaufman,90,2015-12-30,259,6.7,2015,7359996.76160142,3458541.59824169,-3901455.16335973,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,December,short
145,1.073349,S. Craig Zahler,132,2015-10-23,220,6.3,2015,1655999.27136032,3458541.59824169,1802542.32688137,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,October,very long
146,1.065888,Alejandro AmenÃ¡bar,106,2015-10-01,310,5.2,2015,1655999.27136032,16257405.7667414,14601406.49538108,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,October,long
147,1.063055,Edward Zwick,114,2015-09-16,148,6.6,2015,1655999.27136032,16257405.7667414,14601406.49538108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,very long
148,1.046518,Matt Brown,108,2015-09-17,104,7.1,2015,1655999.27136032,10554653.0359526,8898653.764592279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
149,1.041922,Stephen S. Campanelli,96,2015-08-01,100,5.8,2015,18399991.9040035,10554653.0359526,-7845338.868050901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,August,normal
150,1.03839,Marielle Heller,102,2015-08-07,186,6.8,2015,1839999.19040035,1358841.24210985,-481157.94829049986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,August,long
151,1.036825,Uli Edel,94,2015-09-16,114,5.3,2015,1839999.19040035,1358841.24210985,-481157.94829049986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,September,normal
152,1.02762,Marjane Satrapi,101,2015-02-06,371,6.0,2015,1839999.19040035,1358841.24210985,-481157.94829049986,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,February,long
153,1.021441,Kazuaki Kiriya,115,2015-04-03,237,6.3,2015,1839999.19040035,3352102.24507501,1512103.0546746603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,very long
154,1.008474,Matteo Garrone,125,2015-05-14,211,5.7,2015,11039995.1424021,3352102.24507501,-7687892.89732709,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,May,very long
155,1.007054,Woody Allen,95,2015-07-17,319,6.1,2015,10119995.5472019,25199786.192094,15079790.644892098,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,July,normal
156,0.973316,Werner Herzog,128,2015-09-03,30,6.0,2015,13799993.9280026,25199786.192094,11399792.264091399,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,September,very long
157,0.956096,Jonathan Demme,100,2015-07-10,152,5.5,2015,16559992.7136032,38019285.0315145,21459292.317911305,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,July,long
158,0.953647,Catherine Hardwicke,112,2015-09-12,139,7.2,2015,16559992.7136032,38019285.0315145,21459292.317911305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,September,long
159,0.953046,David Sandberg,31,2015-05-28,487,7.7,2015,579617.224968421,38019285.0315145,37439667.806546085,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,May,short
160,0.950793,David M. Rosenthal,100,2015-09-11,122,5.6,2015,11039995.1424021,55451294.7614303,44411299.6190282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,long
161,0.938432,Luca Guadagnino,120,2015-11-26,69,5.8,2015,11039995.1424021,1781601.29609542,-9258393.84630668,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,November,very long
162,0.93762,Noah Baumbach,97,2015-03-27,265,5.9,2015,9199995.95200178,6980483.12858742,-2219512.82341436,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,March,normal
163,0.927339,Etan Cohen,100,2015-03-26,661,5.9,2015,36799983.8080071,97990493.6441828,61190509.8361757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
164,0.91704,Daniel Alfredson,95,2015-03-12,131,5.8,2015,36799983.8080071,97990493.6441828,61190509.8361757,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,March,normal
165,0.913085,Frank Coraci,119,2015-12-11,252,4.8,2015,55199975.7120106,97990493.6441828,42790517.9321722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,December,very long
166,0.90686,Kriv Stenders,90,2015-04-10,96,5.1,2015,55199975.7120106,97990493.6441828,42790517.9321722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,April,short
167,0.906036,Patricia Riggen,120,2015-08-06,262,5.8,2015,22999989.8800044,22910495.0793821,-89494.80062229931,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,August,very long
168,0.898295999999999,Sarah Gavron,106,2015-10-16,231,7.1,2015,12879994.3328024,14722219.9222232,1842225.5894207992,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,October,long
169,0.894477,Andrew Haigh,95,2015-08-28,167,6.0,2015,12879994.3328024,14722219.9222232,1842225.5894207992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,August,normal
170,0.880937999999999,Max Joseph,96,2015-08-26,412,6.2,2015,5519997.57120106,10232318.2977799,4712320.726578839,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,August,normal
171,0.880268,Kyle Newman,96,2015-04-30,215,5.5,2015,5519997.57120106,5588.99754084108,-5514408.573660219,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,normal
172,0.874641,Justin Kurzel,113,2015-08-16,269,6.4,2015,5519997.57120106,12137055.0996957,6617057.528494639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,August,very long
173,0.872149,Steven C. Miller,83,2015-12-18,57,4.2,2015,5519997.57120106,15432.9932094829,-5504564.577991577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,December,short
174,0.861179,Mary Agnes Donoghue,94,2015-07-31,92,5.2,2015,5519997.57120106,15432.9932094829,-5504564.577991577,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,July,normal
175,0.848748,Kenny Ortega,112,2015-07-31,262,6.7,2015,5519997.57120106,15432.9932094829,-5504564.577991577,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,July,long
176,0.843174,Sean Mewshaw,105,2015-04-18,22,6.6,2015,5519997.57120106,15432.9932094829,-5504564.577991577,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,April,long
177,0.842202,Thomas Vinterberg,119,2015-05-01,220,6.9,2015,5519997.57120106,27811566.6029106,22291569.03170954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,May,very long
178,0.836940999999999,James Ponsoldt,106,2015-07-31,126,7.3,2015,5519997.57120106,2762652.06443309,-2757345.50676797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,July,long
179,0.832487,John Madden,122,2015-02-26,196,6.4,2015,9199995.95200178,79099969.9160132,69899973.96401142,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,February,very long
180,0.829111,Alejandro Monteverde,106,2015-04-23,113,7.1,2015,18399991.9040035,5906690.88105601,-12493301.02294749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,April,long
181,0.821443,Brandon Vietti,48,2015-02-10,14,6.4,2015,18399991.9040035,5906690.88105601,-12493301.02294749,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,February,short
182,0.820691,Atom Egoyan,94,2015-10-23,75,7.7,2015,18399991.9040035,1827684.9958186,-16572306.9081849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,October,normal
183,0.814206,Cameron Crowe,105,2015-05-27,469,5.2,2015,34039985.0224065,24150007.7739965,-9889977.248410005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,May,long
184,0.813893,David O. Russell|Stephen Greene,100,2015-02-10,64,3.6,2015,23919989.4752046,24150007.7739965,230018.29879190028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,February,long
185,0.810667,Ian Kirby,67,2015-10-27,32,5.3,2015,23919989.4752046,24150007.7739965,230018.29879190028,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,October,short
186,0.795762,David Gordon Green,108,2015-09-11,122,5.7,2015,25759988.6656049,6442077.28548599,-19317911.38011891,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
187,0.792471,Patricia Rozema,101,2015-06-03,57,5.1,2015,25759988.6656049,6442077.28548599,-19317911.38011891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,June,long
188,0.787968999999999,Karyn Kusama,100,2015-03-13,192,6.4,2015,25759988.6656049,213197.946192903,-25546790.719412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,March,long
189,0.781809,Andrew Renzi,90,2015-04-17,55,4.5,2015,25759988.6656049,213197.946192903,-25546790.719412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,April,short
190,0.773909,David Feiss,85,2015-12-31,33,5.6,2015,25759988.6656049,213197.946192903,-25546790.719412,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,December,short
191,0.77107,Jon Watts,86,2015-08-07,174,5.5,2015,25759988.6656049,123787.785533374,-25636200.88007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,August,short
192,0.768138,William Monahan,93,2015-04-18,17,4.3,2015,25759988.6656049,123787.785533374,-25636200.88007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,April,normal
193,0.758133,Leslye Headland,100,2015-06-26,197,6.2,2015,25759988.6656049,2956985.41892641,-22803003.24667849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,long
194,0.747541,Jon Cassar,90,2015-09-16,53,5.6,2015,10119995.5472019,2956985.41892641,-7163010.128275489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,September,short
195,0.738404,Asif Kapadia,128,2015-07-03,345,7.5,2015,10119995.5472019,7740089.0743608,-2379906.4728411,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,July,very long
196,0.7299,Sophie Barthes,118,2015-06-04,52,5.3,2015,10119995.5472019,7740089.0743608,-2379906.4728411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,June,very long
197,0.719407,Corin Hardy,97,2015-11-06,122,4.9,2015,10119995.5472019,7740089.0743608,-2379906.4728411,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,November,normal
198,0.714131,Zeke Norton,74,2015-01-29,13,5.5,2015,10119995.5472019,7740089.0743608,-2379906.4728411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,January,short
199,0.707355,Paul Hyett,89,2015-10-01,62,4.9,2015,10119995.5472019,7740089.0743608,-2379906.4728411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,October,short
200,0.706023,Peter Sollett,103,2015-10-02,86,7.1,2015,6439997.16640124,527467.967914094,-5912529.198487146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,long
201,0.701369999999999,Ben Palmer,88,2015-05-29,264,6.5,2015,6439997.16640124,527467.967914094,-5912529.198487146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,May,short
202,0.699932,Gaspar NoÃ©,134,2015-07-06,307,4.7,2015,2759998.78560053,639647.198555232,-2120351.587045298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,July,very long
203,0.69957,James Vanderbilt,121,2015-09-12,89,6.4,2015,8831996.11392171,2338228.65117939,-6493767.462742319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,very long
204,0.696184,Fouad Mikati,95,2015-05-31,88,5.0,2015,8831996.11392171,2338228.65117939,-6493767.462742319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,May,normal
205,0.690479,Dan Fogelman,107,2015-03-20,114,6.6,2015,9199995.95200178,9968887.45368952,768891.501687739,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,March,long
206,0.689578999999999,Barry Levinson,100,2015-10-22,56,5.1,2015,13799993.9280026,2779009.65723575,-11020984.27076685,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,October,long
207,0.689571,Gabriele Muccino,116,2015-10-01,142,7.0,2015,2060799.09324839,2779009.65723575,718210.5639873601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,very long
208,0.673792,Michael Showalter,95,2015-11-27,87,6.6,2015,919999.595200178,13289393.2326669,12369393.637466723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,November,normal
209,0.669351,Mark Neveldine,91,2015-07-24,164,4.5,2015,11959994.7376023,1641981.23752825,-10318013.50007405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,July,normal
210,0.661471,Ramin Bahrani,112,2015-09-25,121,6.8,2015,7359996.76160142,1298972.2684522,-6061024.49314922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
211,0.661163,Steve Pink,93,2015-02-20,244,5.0,2015,12879994.3328024,11329473.9350314,-1550520.3977710009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,normal
212,0.654335,Terrence Malick,118,2015-09-10,101,5.7,2015,12879994.3328024,11329473.9350314,-1550520.3977710009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,September,very long
213,0.654046,David Gordon Green,97,2015-06-03,35,5.0,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,June,normal
214,0.649628,Ryan Fleck|Anna Boden,108,2015-07-04,74,5.7,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,July,long
215,0.644786,Matt Osterman,91,2015-10-29,98,4.2,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,October,normal
216,0.640151,James Ford Murphy,7,2015-06-19,298,7.3,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,June,short
217,0.638556999999999,Christian Cantamessa,94,2015-08-14,135,4.7,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,August,normal
218,0.633608,John Lyde,88,2015-09-27,11,5.0,2015,3679998.38080071,131652.86207274,-3548345.51872797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,short
219,0.629560999999999,Wayne Blair,110,2015-09-15,14,5.9,2015,3679998.38080071,131652.86207274,-3548345.51872797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,long
220,0.607124,Wim Wenders,118,2015-04-02,44,5.1,2015,3679998.38080071,7391.27674783823,-3672607.104052872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,April,very long
221,0.606113,Miguel Ãngel Vivas,110,2015-08-07,135,5.3,2015,3679998.38080071,7391.27674783823,-3672607.104052872,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,August,long
222,0.604928,Brady Corbet,116,2015-09-02,25,3.6,2015,3679998.38080071,7391.27674783823,-3672607.104052872,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,September,very long
223,0.602165,Ken Kwapis,104,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143,25751788.709212877,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
224,0.599751,Jon Watts,100,2015-03-02,182,5.2,2015,7359996.76160142,33111785.4708143,25751788.709212877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,March,long
225,0.599655,David Gelb,83,2015-01-29,327,4.9,2015,3035998.66416058,58981843.8079887,55945845.143828124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,short
226,0.589472,Jay Oliva,72,2015-04-14,142,6.8,2015,3035998.66416058,58981843.8079887,55945845.143828124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,short
227,0.586735,Elizabeth Allen Rosenbaum,91,2015-05-06,57,5.4,2015,7359996.76160142,58981843.8079887,51621847.046387285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,May,normal
228,0.584363,Louie Psihoyos,90,2015-01-24,36,7.8,2015,7359996.76160142,58981843.8079887,51621847.046387285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,January,short
229,0.577814,Ken Scott,90,2015-03-05,241,4.9,2015,32199985.8320062,13276746.9182313,-18923238.9137749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,short
230,0.570743999999999,Ryan Gosling,95,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392,-1798202.6887908108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,April,normal
231,0.569443,Brett Morgen,132,2015-03-23,197,7.5,2015,1839999.19040035,41796.5016095392,-1798202.6887908108,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,March,very long
232,0.561032,Paul Gross,120,2015-10-09,29,5.7,2015,1839999.19040035,41796.5016095392,-1798202.6887908108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,October,very long
233,0.560743999999999,Jackie Earle Haley,94,2015-11-20,67,5.9,2015,6439997.16640124,41796.5016095392,-6398200.6647917,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,November,normal
234,0.560423,Anton Corbijn,112,2015-07-24,75,5.9,2015,11039995.1424021,41796.5016095392,-10998198.64079256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,July,long
235,0.553238,Niki Caro,128,2015-02-20,139,7.4,2015,11039995.1424021,42053235.7765762,31013240.6341741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,February,very long
236,0.548586999999999,Michael Petroni,90,2015-07-25,52,5.4,2015,11039995.1424021,42053235.7765762,31013240.6341741,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,July,short
237,0.547827,Morgan Matthews,111,2015-03-13,133,6.0,2015,11039995.1424021,42053235.7765762,31013240.6341741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
238,0.546458,Anthony Burns,98,2015-03-13,136,4.9,2015,2759998.78560053,42053235.7765762,39293236.99097567,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,March,normal
239,0.542568,Toby Genkel|Sean McCormack,85,2015-04-09,50,5.7,2015,5519997.57120106,42053235.7765762,36533238.205375135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,short
240,0.5327,Sheldon Wilson,90,2015-10-24,10,4.1,2015,5519997.57120106,42053235.7765762,36533238.205375135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,October,short
241,0.532239,Jill Bauer|Ronna Gradus,84,2015-05-29,158,5.9,2015,5519997.57120106,42053235.7765762,36533238.205375135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,short
242,0.532205,Travis Cluff|Chris Lofing,87,2015-07-10,247,5.0,2015,91999.9595200178,39251239.9294544,39159239.96993438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,July,short
243,0.52985,Neil LaBute,93,2015-09-04,12,4.8,2015,91999.9595200178,39251239.9294544,39159239.96993438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,normal
244,0.527957,R.D. Braunstein,91,2015-10-09,100,5.0,2015,91999.9595200178,39251239.9294544,39159239.96993438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,October,normal
245,0.526642,Michael Almereyda,97,2015-10-16,94,6.9,2015,91999.9595200178,39251239.9294544,39159239.96993438,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,October,normal
246,0.524315,Angelina Jolie,122,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214,-6131864.461979641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,November,very long
247,0.52025,Andrew Erwin|Jon Erwin,123,2015-10-16,32,6.8,2015,9199995.95200178,3068131.49002214,-6131864.461979641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,very long
248,0.516954,Sheldon Wilson,90,2015-10-24,19,5.1,2015,9199995.95200178,3068131.49002214,-6131864.461979641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,October,short
249,0.515401,Kevin Greutert,80,2015-08-28,67,5.5,2015,9199995.95200178,3068131.49002214,-6131864.461979641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,August,short
250,0.514735,Chad Burns,103,2015-04-06,13,6.2,2015,9199995.95200178,1137205.97962936,-8062789.97237242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,long
251,0.513386,Anders Morgenthaler,97,2015-06-12,18,4.0,2015,9199995.95200178,1137205.97962936,-8062789.97237242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,June,normal
252,0.50732,Robert Duvall,100,2015-06-05,16,4.1,2015,9199995.95200178,1137205.97962936,-8062789.97237242,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,June,long
253,0.504827999999999,Ron Scalpello,91,2015-06-04,29,5.0,2015,9199995.95200178,1137205.97962936,-8062789.97237242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,June,normal
254,0.502489,Ross Duffer|Matt Duffer,83,2015-09-15,96,6.5,2015,9199995.95200178,1137205.97962936,-8062789.97237242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,September,short
255,0.497265,Tom Gianas|Ross Shuman,86,2015-10-02,47,4.3,2015,9199995.95200178,145146.496135541,-9054849.45586624,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,October,short
256,0.486351,Jon Wright,90,2015-01-29,63,4.9,2015,19319991.4992037,145146.496135541,-19174845.00306816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,January,short
257,0.482422,Roel ReinÃ©,90,2015-03-10,43,4.7,2015,19319991.4992037,145146.496135541,-19174845.00306816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,short
258,0.47784,Rick Morales,67,2015-08-25,17,6.8,2015,19319991.4992037,145146.496135541,-19174845.00306816,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,August,short
259,0.476341,Alex Zamm,84,2015-11-27,10,7.6,2015,19319991.4992037,145146.496135541,-19174845.00306816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,November,short
260,0.475473,Sean McNamara,83,2015-01-16,38,6.6,2015,19319991.4992037,145146.496135541,-19174845.00306816,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,January,short
261,0.474788,David Burris,119,2015-01-09,13,5.8,2015,19319991.4992037,145146.496135541,-19174845.00306816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,very long
262,0.474626,Anthony DiBlasi,88,2015-10-06,77,5.6,2015,19319991.4992037,145146.496135541,-19174845.00306816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,October,short
263,0.473344,Bernard Rose,89,2015-11-03,14,4.5,2015,19319991.4992037,145146.496135541,-19174845.00306816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,November,short
264,0.471393,Matthew Heineman,100,2015-07-03,112,7.5,2015,19319991.4992037,145146.496135541,-19174845.00306816,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,July,long
265,0.471091,Jason Friedberg|Aaron Seltzer,99,2015-03-05,60,4.4,2015,18399991.9040035,145146.496135541,-18254845.40786796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,normal
266,0.470991,Antoine Bardou-Jacquet,107,2015-03-14,53,6.0,2015,18399991.9040035,145146.496135541,-18254845.40786796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
